42,0,0,0,0,0,0,0,0.2,0.2,0.5,0
51,0,0,0,0,0,0,0,0.2,0.5,0.5,0
56,0,0,0,0,0,0,0,0.5,0,0,0.5
68,0,0,0,0,0,0,0,0.5,0.2,0.2,0.5
75,0,0,0,0,0,0,0,0.5,0.5,0.2,0
80,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5
89,0,0,0,0,0,0,0.2,0,0,0.5,0.5
97,0,0,0,0,0,0,0.2,0,0.2,0.5,0.2
105,0,0,0,0,0,0,0.2,0,0.5,0.5,0
113,0,0,0,0,0,0,0.2,0.2,0,0.2,0.5
121,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2
129,0,0,0,0,0,0,0.2,0.2,0.5,0.2,0
137,0,0,0,0,0,0,0.2,0.5,0,0,0.5
145,0,0,0,0,0,0,0.2,0.5,0.2,0,0.2
154,0,0,0,0,0,0,0.2,0.5,0.5,0,0.2
170,0,0,0,0,0,0,0.5,0,0,0.5,0.5
178,0,0,0,0,0,0,0.5,0,0.2,0.5,0.2
185,0,0,0,0,0,0,0.5,0,0.5,0.2,0.5
192,0,0,0,0,0,0,0.5,0.2,0,0.2,0
200,0,0,0,0,0,0,0.5,0.2,0.2,0,0.5
208,0,0,0,0,0,0,0.5,0.2,0.5,0,0.2
215,0,0,0,0,0,0,0.5,0.2,0.5,0.5,0.5
223,0,0,0,0,0,0,0.5,0.5,0,0.5,0.2
232,0,0,0,0,0,0,0.5,0.5,0.2,0.5,0.2
242,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5
245,0,0,0,0,0,0.2,0,0,0,0,0.5
256,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2
261,0,0,0,0,0,0.2,0,0,0.5,0,0
270,0,0,0,0,0,0.2,0,0.2,0,0,0
279,0,0,0,0,0,0.2,0,0.2,0.2,0,0
288,0,0,0,0,0,0.2,0,0.2,0.5,0,0
296,0,0,0,0,0,0.2,0,0.2,0.5,0.5,0.5
304,0,0,0,0,0,0.2,0,0.5,0,0.5,0.2
312,0,0,0,0,0,0.2,0,0.5,0.2,0.5,0
320,0,0,0,0,0,0.2,0,0.5,0.5,0.2,0.5
327,0,0,0,0,0,0.2,0.2,0,0,0.2,0
336,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0
344,0,0,0,0,0,0.2,0.2,0,0.5,0,0.5
352,0,0,0,0,0,0.2,0.2,0.2,0,0,0.2
360,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0
367,0,0,0,0,0,0.2,0.2,0.2,0.2,0.5,0.2
375,0,0,0,0,0,0.2,0.2,0.2,0.5,0.5,0
386,0,0,0,0,0,0.2,0.2,0.5,0,0.5,0.5
395,0,0,0,0,0,0.2,0.2,0.5,0.2,0.5,0.5
404,0,0,0,0,0,0.2,0.2,0.5,0.5,0.5,0.5
418,0,0,0,0,0,0.2,0.5,0,0.2,0.2,0.2
427,0,0,0,0,0,0.2,0.5,0,0.5,0.2,0.2
434,0,0,0,0,0,0.2,0.5,0.2,0,0,0.5
442,0,0,0,0,0,0.2,0.5,0.2,0.2,0,0.2
451,0,0,0,0,0,0.2,0.5,0.2,0.5,0,0.2
458,0,0,0,0,0,0.2,0.5,0.2,0.5,0.5,0.5
469,0,0,0,0,0,0.2,0.5,0.5,0.2,0,0.2
475,0,0,0,0,0,0.2,0.5,0.5,0.2,0.5,0.2
484,0,0,0,0,0,0.2,0.5,0.5,0.5,0.5,0.2
492,0,0,0,0,0,0.5,0,0,0,0.5,0
500,0,0,0,0,0,0.5,0,0,0.2,0.2,0.5
508,0,0,0,0,0,0.5,0,0,0.5,0.2,0.2
515,0,0,0,0,0,0.5,0,0.2,0,0,0.5
525,0,0,0,0,0,0.5,0,0.2,0.2,0.2,0
530,0,0,0,0,0,0.5,0,0.2,0.2,0.5,0.5
537,0,0,0,0,0,0.5,0,0.2,0.5,0.5,0
545,0,0,0,0,0,0.5,0,0.5,0,0.2,0.5
