30,0,0,0,0,0,0,0,0.2,0,0.2,0
36,0,0,0,0,0,0,0,0.2,0.2,0,0
45,0,0,0,0,0,0,0,0.2,0.5,0,0
53,0,0,0,0,0,0,0,0.2,0.5,0.5,0.5
61,0,0,0,0,0,0,0,0.5,0,0.5,0.2
69,0,0,0,0,0,0,0,0.5,0.2,0.5,0
76,0,0,0,0,0,0,0,0.5,0.5,0.2,0.2
81,0,0,0,0,0,0,0.2,0,0,0,0
90,0,0,0,0,0,0,0.2,0,0.2,0,0
98,0,0,0,0,0,0,0.2,0,0.2,0.5,0.5
106,0,0,0,0,0,0,0.2,0,0.5,0.5,0.2
114,0,0,0,0,0,0,0.2,0.2,0,0.5,0
122,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.5
130,0,0,0,0,0,0,0.2,0.2,0.5,0.2,0.2
138,0,0,0,0,0,0,0.2,0.5,0,0.2,0
146,0,0,0,0,0,0,0.2,0.5,0.2,0,0.5
156,0,0,0,0,0,0,0.2,0.5,0.5,0.2,0
165,0,0,0,0,0,0,0.5,0,0,0.2,0
172,0,0,0,0,0,0,0.5,0,0.2,0,0.2
180,0,0,0,0,0,0,0.5,0,0.5,0,0
188,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5
196,0,0,0,0,0,0,0.5,0.2,0,0.5,0.2
204,0,0,0,0,0,0,0.5,0.2,0.2,0.5,0
212,0,0,0,0,0,0,0.5,0.2,0.5,0.2,0.5
220,0,0,0,0,0,0,0.5,0.5,0,0.2,0.2
228,0,0,0,0,0,0,0.5,0.5,0.2,0.2,0
236,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5
243,0,0,0,0,0,0.2,0,0,0,0,0
251,0,0,0,0,0,0.2,0,0,0,0.5,0.5
259,0,0,0,0,0,0.2,0,0,0.2,0.5,0.2
267,0,0,0,0,0,0.2,0,0,0.5,0.5,0
274,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2
280,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2
290,0,0,0,0,0,0.2,0,0.2,0.5,0,0.5
300,0,0,0,0,0,0.2,0,0.5,0,0.2,0
306,0,0,0,0,0,0.2,0,0.5,0.2,0,0
315,0,0,0,0,0,0.2,0,0.5,0.5,0,0
325,0,0,0,0,0,0.2,0.2,0,0,0,0.2
333,0,0,0,0,0,0.2,0.2,0,0.2,0,0
340,0,0,0,0,0,0.2,0.2,0,0.2,0.5,0.2
359,0,0,0,0,0,0.2,0.2,0.2,0,0.5,0.5
368,0,0,0,0,0,0.2,0.2,0.2,0.2,0.5,0.5
378,0,0,0,0,0,0.2,0.2,0.5,0,0,0
382,0,0,0,0,0,0.2,0.2,0.5,0,0.2,0.2
388,0,0,0,0,0,0.2,0.2,0.5,0.2,0,0.2
396,0,0,0,0,0,0.2,0.2,0.5,0.5,0,0
403,0,0,0,0,0,0.2,0.2,0.5,0.5,0.5,0.2
414,0,0,0,0,0,0.2,0.5,0,0.2,0,0
423,0,0,0,0,0,0.2,0.5,0,0.5,0,0
431,0,0,0,0,0,0.2,0.5,0,0.5,0.5,0.5
454,0,0,0,0,0,0.2,0.5,0.2,0.5,0.2,0.2
462,0,0,0,0,0,0.2,0.5,0.5,0,0.2,0
471,0,0,0,0,0,0.2,0.5,0.5,0.2,0.2,0
479,0,0,0,0,0,0.2,0.5,0.5,0.5,0,0.5
487,0,0,0,0,0,0.5,0,0,0,0,0.2
495,0,0,0,0,0,0.5,0,0,0.2,0,0
503,0,0,0,0,0,0.5,0,0,0.2,0.5,0.5
511,0,0,0,0,0,0.5,0,0,0.5,0.5,0.2
519,0,0,0,0,0,0.5,0,0.2,0,0.5,0
527,0,0,0,0,0,0.5,0,0.2,0.2,0.2,0.5
533,0,0,0,0,0,0.5,0,0.2,0.5,0,0.5
543,0,0,0,0,0,0.5,0,0.5,0,0.2,0
550,0,0,0,0,0,0.5,0,0.5,0.2,0,0.2
558,0,0,0,0,0,0.5,0,0.5,0.5,0,0
566,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0.5
588,0,0,0,0,0,0.5,0.2,0,0.5,0.2,0
597,0,0,0,0,0,0.5,0.2,0.2,0,0.2,0
606,0,0,0,0,0,0.5,0.2,0.2,0.2,0.2,0
614,0,0,0,0,0,0.5,0.2,0.2,0.5,0,0.5
622,0,0,0,0,0,0.5,0.2,0.5,0,0,0.2
630,0,0,0,0,0,0.5,0.2,0.5,0.2,0,0
644,0,0,0,0,0,0.5,0.2,0.5,0.5,0.2,0.5
668,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5
676,0,0,0,0,0,0.5,0.5,0.2,0,0,0.2
685,0,0,0,0,0,0.5,0.5,0.2,0.2,0,0.2
693,0,0,0,0,0,0.5,0.5,0.2,0.5,0,0
702,0,0,0,0,0,0.5,0.5,0.5,0,0,0
725,0,0,0,0,0,0.5,0.5,0.5,0.5,0.2,0.5
733,0,0,0,0.2,0,0,0,0,0,0.2,0.2
742,0,0,0,0.2,0,0,0,0,0.2,0.2,0.2
750,0,0,0,0.2,0,0,0,0,0.5,0.2,0
758,0,0,0,0.2,0,0,0,0.2,0,0,0.5
767,0,0,0,0.2,0,0,0,0.2,0.2,0,0.5
773,0,0,0,0.2,0,0,0,0.2,0.2,0.5,0.5
782,0,0,0,0.2,0,0,0,0.2,0.5,0.5,0.5
790,0,0,0,0.2,0,0,0,0.5,0,0.5,0.2
799,0,0,0,0.2,0,0,0,0.5,0.2,0.5,0.2
807,0,0,0,0.2,0,0,0,0.5,0.5,0.5,0
815,0,0,0,0.2,0,0,0.2,0,0,0.2,0.5
823,0,0,0,0.2,0,0,0.2,0,0.2,0.2,0.2
831,0,0,0,0.2,0,0,0.2,0,0.5,0.2,0
841,0,0,0,0.2,0,0,0.2,0.2,0,0.2,0.2
849,0,0,0,0.2,0,0,0.2,0.2,0.2,0.2,0
857,0,0,0,0.2,0,0,0.2,0.2,0.5,0,0.5
865,0,0,0,0.2,0,0,0.2,0.5,0,0,0.2
869,0,0,0,0.2,0,0,0.2,0.5,0,0.2,0.5
877,0,0,0,0.2,0,0,0.2,0.5,0.2,0.2,0.2
885,0,0,0,0.2,0,0,0.2,0.5,0.5,0.2,0
894,0,0,0,0.2,0,0,0.5,0,0,0.2,0
901,0,0,0,0.2,0,0,0.5,0,0.2,0,0.2
909,0,0,0,0.2,0,0,0.5,0,0.5,0,0
917,0,0,0,0.2,0,0,0.5,0,0.5,0.5,0.5
926,0,0,0,0.2,0,0,0.5,0.2,0,0.5,0.5
934,0,0,0,0.2,0,0,0.5,0.2,0.2,0.5,0.2
950,0,0,0,0.2,0,0,0.5,0.5,0,0.2,0.5
958,0,0,0,0.2,0,0,0.5,0.5,0.2,0.2,0.2
966,0,0,0,0.2,0,0,0.5,0.5,0.5,0.2,0
974,0,0,0,0.2,0,0.2,0,0,0,0,0.5
983,0,0,0,0.2,0,0.2,0,0,0.2,0,0.5
991,0,0,0,0.2,0,0.2,0,0,0.5,0,0.2
999,0,0,0,0.2,0,0.2,0,0.2,0,0,0
1023,0,0,0,0.2,0,0.2,0,0.2,0.5,0.5,0
1033,0,0,0,0.2,0,0.2,0,0.5,0,0.5,0.2
1042,0,0,0,0.2,0,0.2,0,0.5,0.2,0.5,0.2
1051,0,0,0,0.2,0,0.2,0,0.5,0.5,0.5,0.2
1064,0,0,0,0.2,0,0.2,0.2,0,0.2,0,0.5
1072,0,0,0,0.2,0,0.2,0.2,0,0.5,0,0.2
1080,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0
1089,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0,0
1106,0,0,0,0.2,0,0.2,0.2,0.2,0.5,0.5,0.5
1116,0,0,0,0.2,0,0.2,0.2,0.5,0.2,0,0
1124,0,0,0,0.2,0,0.2,0.2,0.5,0.2,0.5,0.5
1129,0,0,0,0.2,0,0.2,0.2,0.5,0.5,0.2,0.2
1144,0,0,0,0.2,0,0.2,0.5,0,0.2,0,0.2
1152,0,0,0,0.2,0,0.2,0.5,0,0.5,0,0
1162,0,0,0,0.2,0,0.2,0.5,0.2,0,0,0.2
1171,0,0,0,0.2,0,0.2,0.5,0.2,0.2,0,0.2
1211,0,0,0,0.2,0,0.2,0.5,0.5,0.5,0.2,0.5
1219,0,0,0,0.2,0,0.5,0,0,0,0.2,0.2
1227,0,0,0,0.2,0,0.5,0,0,0.2,0.2,0
1235,0,0,0,0.2,0,0.5,0,0,0.5,0,0.5
1243,0,0,0,0.2,0,0.5,0,0.2,0,0,0.2
