17,0,0,0,0,0,0,0,0,0.2,0.5,0.5
20,0,0,0,0,0,0,0,0,0.5,0,0.5
27,0,0,0,0,0,0,0,0.2,0,0,0
34,0,0,0,0,0,0,0,0.2,0,0.5,0.2
41,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5
49,0,0,0,0,0,0,0,0.2,0.5,0.2,0.2
55,0,0,0,0,0,0,0,0.5,0,0,0.2
66,0,0,0,0,0,0,0,0.5,0.2,0.2,0
71,0,0,0,0,0,0,0,0.5,0.2,0.5,0.5
79,0,0,0,0,0,0,0,0.5,0.5,0.5,0.2
86,0,0,0,0,0,0,0.2,0,0,0.2,0.5
95,0,0,0,0,0,0,0.2,0,0.2,0.2,0.5
103,0,0,0,0,0,0,0.2,0,0.5,0.2,0.2
108,0,0,0,0,0,0,0.2,0.2,0,0,0
117,0,0,0,0,0,0,0.2,0.2,0.2,0,0
126,0,0,0,0,0,0,0.2,0.2,0.5,0,0
134,0,0,0,0,0,0,0.2,0.2,0.5,0.5,0.5
141,0,0,0,0,0,0,0.2,0.5,0,0.5,0
149,0,0,0,0,0,0,0.2,0.5,0.2,0.2,0.5
157,0,0,0,0,0,0,0.2,0.5,0.5,0.2,0.2
171,0,0,0,0,0,0,0.5,0,0.2,0,0
179,0,0,0,0,0,0,0.5,0,0.2,0.5,0.5
187,0,0,0,0,0,0,0.5,0,0.5,0.5,0.2
195,0,0,0,0,0,0,0.5,0.2,0,0.5,0
203,0,0,0,0,0,0,0.5,0.2,0.2,0.2,0.5
211,0,0,0,0,0,0,0.5,0.2,0.5,0.2,0.2
219,0,0,0,0,0,0,0.5,0.5,0,0.2,0
227,0,0,0,0,0,0,0.5,0.5,0.2,0,0.5
235,0,0,0,0,0,0,0.5,0.5,0.5,0,0.2
244,0,0,0,0,0,0.2,0,0,0,0,0.2
252,0,0,0,0,0,0.2,0,0,0.2,0,0
260,0,0,0,0,0,0.2,0,0,0.2,0.5,0.5
268,0,0,0,0,0,0.2,0,0,0.5,0.5,0.2
276,0,0,0,0,0,0.2,0,0.2,0,0.5,0
283,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0.2
292,0,0,0,0,0,0.2,0,0.2,0.5,0.2,0.2
298,0,0,0,0,0,0.2,0,0.5,0,0,0.2
307,0,0,0,0,0,0.2,0,0.5,0.2,0,0.2
316,0,0,0,0,0,0.2,0,0.5,0.5,0,0.2
326,0,0,0,0,0,0.2,0.2,0,0,0,0.5
334,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2
342,0,0,0,0,0,0.2,0.2,0,0.5,0,0
350,0,0,0,0,0,0.2,0.2,0,0.5,0.5,0.5
358,0,0,0,0,0,0.2,0.2,0.2,0,0.5,0.2
365,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.5
373,0,0,0,0,0,0.2,0.2,0.2,0.5,0.2,0.2
380,0,0,0,0,0,0.2,0.2,0.5,0,0,0.5
389,0,0,0,0,0,0.2,0.2,0.5,0.2,0,0.5
397,0,0,0,0,0,0.2,0.2,0.5,0.5,0,0.2
428,0,0,0,0,0,0.2,0.5,0,0.5,0.2,0.5
435,0,0,0,0,0,0.2,0.5,0.2,0,0.2,0
444,0,0,0,0,0,0.2,0.5,0.2,0.2,0.2,0
453,0,0,0,0,0,0.2,0.5,0.2,0.5,0.2,0
461,0,0,0,0,0,0.2,0.5,0.5,0,0,0.5
468,0,0,0,0,0,0.2,0.5,0.5,0.2,0,0
493,0,0,0,0,0,0.5,0,0,0,0.5,0.2
501,0,0,0,0,0,0.5,0,0,0.2,0.5,0
510,0,0,0,0,0,0.5,0,0,0.5,0.5,0
518,0,0,0,0,0,0.5,0,0.2,0,0.2,0.5
526,0,0,0,0,0,0.5,0,0.2,0.2,0.2,0.2
531,0,0,0,0,0,0.5,0,0.2,0.5,0,0
539,0,0,0,0,0,0.5,0,0.2,0.5,0.5,0.5
547,0,0,0,0,0,0.5,0,0.5,0,0.5,0.2
555,0,0,0,0,0,0.5,0,0.5,0.2,0.5,0
563,0,0,0,0,0,0.5,0,0.5,0.5,0.2,0.5
571,0,0,0,0,0,0.5,0.2,0,0,0.2,0.2
578,0,0,0,0,0,0.5,0.2,0,0.2,0,0.5
586,0,0,0,0,0,0.5,0.2,0,0.5,0,0.2
594,0,0,0,0,0,0.5,0.2,0.2,0,0,0
608,0,0,0,0,0,0.5,0.2,0.2,0.2,0.2,0.5
617,0,0,0,0,0,0.5,0.2,0.2,0.5,0.2,0.5
625,0,0,0,0,0,0.5,0.2,0.5,0,0.2,0.2
632,0,0,0,0,0,0.5,0.2,0.5,0.2,0,0.5
640,0,0,0,0,0,0.5,0.2,0.5,0.5,0,0.2
671,0,0,0,0,0,0.5,0.5,0,0.5,0.2,0.5
680,0,0,0,0,0,0.5,0.5,0.2,0,0.2,0.5
689,0,0,0,0,0,0.5,0.5,0.2,0.2,0.2,0.5
696,0,0,0,0,0,0.5,0.5,0.2,0.5,0.2,0
704,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5
711,0,0,0,0,0,0.5,0.5,0.5,0.2,0,0
734,0,0,0,0.2,0,0,0,0,0,0.2,0.5
743,0,0,0,0.2,0,0,0,0,0.2,0.2,0.5
751,0,0,0,0.2,0,0,0,0,0.5,0.2,0.2
757,0,0,0,0.2,0,0,0,0.2,0,0,0.2
765,0,0,0,0.2,0,0,0,0.2,0.2,0,0
776,0,0,0,0.2,0,0,0,0.2,0.5,0,0.5
784,0,0,0,0.2,0,0,0,0.5,0,0,0.2
793,0,0,0,0.2,0,0,0,0.5,0.2,0,0.2
803,0,0,0,0.2,0,0,0,0.5,0.5,0,0.5
813,0,0,0,0.2,0,0,0.2,0,0,0.2,0
822,0,0,0,0.2,0,0,0.2,0,0.2,0.2,0
830,0,0,0,0.2,0,0,0.2,0,0.5,0,0.5
838,0,0,0,0.2,0,0,0.2,0.2,0,0,0.2
846,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0
860,0,0,0,0.2,0,0,0.2,0.2,0.5,0.2,0.5
868,0,0,0,0.2,0,0,0.2,0.5,0,0.2,0.2
875,0,0,0,0.2,0,0,0.2,0.5,0.2,0,0.5
882,0,0,0,0.2,0,0,0.2,0.5,0.5,0,0
890,0,0,0,0.2,0,0,0.2,0.5,0.5,0.5,0.5
904,0,0,0,0.2,0,0,0.5,0,0.2,0.2,0.2
912,0,0,0,0.2,0,0,0.5,0,0.5,0.2,0
920,0,0,0,0.2,0,0,0.5,0.2,0,0,0.5
928,0,0,0,0.2,0,0,0.5,0.2,0.2,0,0.2
937,0,0,0,0.2,0,0,0.5,0.2,0.5,0,0.2
943,0,0,0,0.2,0,0,0.5,0.2,0.5,0.5,0.2
952,0,0,0,0.2,0,0,0.5,0.5,0,0.5,0.2
961,0,0,0,0.2,0,0,0.5,0.5,0.2,0.5,0.2
969,0,0,0,0.2,0,0,0.5,0.5,0.5,0.5,0
1004,0,0,0,0.2,0,0.2,0,0.2,0,0.2,0.5
1012,0,0,0,0.2,0,0.2,0,0.2,0.2,0.2,0.2
1020,0,0,0,0.2,0,0.2,0,0.2,0.5,0.2,0
