9,0,0,0,0,0,0,0,0.1,0,0,0,0.0015
15,0,0,0,0,0,0,0,0.1,0.25,0,0,0.0015
23,0,0,0,0,0,0,0,0.25,0.1,0.25,0,0.0015
31,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0.0015
37,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.0015
46,0,0,0,0,0,0,0.1,0.25,0,0.1,0,0.0015
54,0,0,0,0,0,0,0.25,0,0,0,0,0.0015
63,0,0,0,0,0,0,0.25,0.1,0,0,0,0.0015
72,0,0,0,0,0,0,0.25,0.25,0,0,0,0.0015
81,0,0,0,0,0,0.1,0,0,0,0,0,0.0015
89,0,0,0,0,0,0.1,0,0,0.25,0.25,0,0.0015
97,0,0,0,0,0,0.1,0,0.1,0.25,0.1,0,0.0015
105,0,0,0,0,0,0.1,0,0.25,0.25,0,0,0.0015
114,0,0,0,0,0,0.1,0.1,0,0.25,0,0,0.0015
123,0,0,0,0,0,0.1,0.1,0.1,0.25,0,0,0.0015
131,0,0,0,0,0,0.1,0.1,0.25,0.1,0.25,0,0.0015
139,0,0,0,0,0,0.1,0.25,0,0.1,0.1,0,0.0015
147,0,0,0,0,0,0.1,0.25,0.1,0.1,0,0,0.0015
155,0,0,0,0,0,0.1,0.25,0.25,0,0.25,0,0.0015
164,0,0,0,0,0,0.25,0,0,0,0.25,0,0.0015
172,0,0,0,0,0,0.25,0,0.1,0,0.1,0,0.0015
180,0,0,0,0,0,0.25,0,0.25,0,0,0,0.0015
188,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0.0015
196,0,0,0,0,0,0.25,0.1,0,0.25,0.1,0,0.0015
204,0,0,0,0,0,0.25,0.1,0.1,0.25,0,0,0.0015
212,0,0,0,0,0,0.25,0.1,0.25,0.1,0.25,0,0.0015
220,0,0,0,0,0,0.25,0.25,0,0.1,0.1,0,0.0015
229,0,0,0,0,0,0.25,0.25,0.1,0.1,0.1,0,0.0015
237,0,0,0,0,0,0.25,0.25,0.25,0.1,0,0,0.0015
245,0,0,0,0,0.1,0,0,0,0,0.25,0,0.0015
253,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0.0015
261,0,0,0,0,0.1,0,0,0.25,0,0,0,0.0015
269,0,0,0,0,0.1,0,0,0.25,0.25,0.25,0,0.0015
277,0,0,0,0,0.1,0,0.1,0,0.25,0.1,0,0.0015
285,0,0,0,0,0.1,0,0.1,0.1,0.25,0,0,0.0015
293,0,0,0,0,0.1,0,0.1,0.25,0.1,0.25,0,0.0015
301,0,0,0,0,0.1,0,0.25,0,0.1,0.1,0,0.0015
