4,0,0,0,0,0,0,0,0,0.1,0.1,0.01,0
12,0,0,0,0,0,0,0,0.1,0.1,0,0.01,0
19,0,0,0,0,0,0,0,0.25,0,0.1,0.01,0
28,0,0,0,0,0,0,0.1,0,0,0.1,0.01,0
37,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0
46,0,0,0,0,0,0,0.1,0.25,0,0.1,0.01,0
56,0,0,0,0,0,0.1,0,0,0,0.25,0.01,0
62,0,0,0,0,0,0.1,0,0,0.25,0.25,0.01,0
70,0,0,0,0,0,0.1,0,0.1,0.25,0.1,0.01,0
78,0,0,0,0,0,0.1,0,0.25,0.25,0,0.01,0
87,0,0,0,0,0,0.1,0.1,0,0.25,0,0.01,0
95,0,0,0,0,0,0.1,0.1,0.1,0.1,0.25,0.01,0
103,0,0,0,0,0,0.1,0.1,0.25,0.1,0.1,0.01,0
111,0,0,0,0,0.1,0,0,0,0.1,0,0.01,0
118,0,0,0,0,0.1,0,0,0.1,0,0.1,0.01,0
127,0,0,0,0,0.1,0,0,0.25,0,0.1,0.01,0
135,0,0,0,0,0.1,0,0.1,0,0,0,0.01,0
142,0,0,0,0,0.1,0,0.1,0,0.25,0.1,0.01,0
150,0,0,0,0,0.1,0,0.1,0.1,0.25,0,0.01,0
158,0,0,0,0,0.1,0,0.1,0.25,0.1,0.25,0.01,0
166,0,0,0,0,0.1,0.1,0,0,0.1,0.1,0.01,0
174,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.01,0
182,0,0,0,0,0.1,0.1,0,0.25,0,0.25,0.01,0
191,0,0,0,0,0.1,0.1,0.1,0,0,0.25,0.01,0
199,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0.01,0
207,0,0,0,0,0.1,0.1,0.1,0.25,0,0,0.01,0
213,0,0,0,0,0.1,0.1,0.1,0.25,0.25,0,0.01,0
221,0,0,0,0,0.25,0,0,0,0.1,0.25,0.01,0
230,0,0,0,0,0.25,0,0,0.1,0.1,0.25,0.01,0
238,0,0,0,0,0.25,0,0,0.25,0.1,0.1,0.01,0
246,0,0,0,0,0.25,0,0.1,0,0.1,0,0.01,0
250,0,0,0,0,0.25,0,0.1,0,0.25,0.1,0.01,0
258,0,0,0,0,0.25,0,0.1,0.1,0.25,0,0.01,0
266,0,0,0,0,0.25,0,0.1,0.25,0.1,0.25,0.01,0
275,0,0,0,0,0.25,0.1,0,0,0.1,0.25,0.01,0
283,0,0,0,0,0.25,0.1,0,0.1,0.1,0.1,0.01,0
291,0,0,0,0,0.25,0.1,0,0.25,0.1,0,0.01,0
298,0,0,0,0,0.25,0.1,0.1,0,0,0.1,0.01,0
306,0,0,0,0,0.25,0.1,0.1,0.1,0,0,0.01,0
314,0,0,0,0,0.25,0.1,0.1,0.1,0.25,0.25,0.01,0
323,0,0,0,0,0.25,0.1,0.1,0.25,0.25,0.25,0.01,0
331,0,0,0,0.1,0,0,0,0,0.25,0.1,0.01,0
339,0,0,0,0.1,0,0,0,0.1,0.25,0,0.01,0
347,0,0,0,0.1,0,0,0,0.25,0.1,0.25,0.01,0
355,0,0,0,0.1,0,0,0.1,0,0.1,0.1,0.01,0
363,0,0,0,0.1,0,0,0.1,0.1,0.1,0,0.01,0
368,0,0,0,0.1,0,0,0.1,0.1,0.25,0.25,0.01,0
376,0,0,0,0.1,0,0,0.1,0.25,0.25,0.1,0.01,0
384,0,0,0,0.1,0,0.1,0,0,0.25,0,0.01,0
392,0,0,0,0.1,0,0.1,0,0.1,0.1,0.25,0.01,0
400,0,0,0,0.1,0,0.1,0,0.25,0.1,0.1,0.01,0
408,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0.01,0
415,0,0,0,0.1,0,0.1,0.1,0.1,0,0.1,0.01,0
423,0,0,0,0.1,0,0.1,0.1,0.25,0,0,0.01,0
430,0,0,0,0.1,0,0.1,0.1,0.25,0.25,0.1,0.01,0
438,0,0,0,0.1,0.1,0,0,0,0.25,0,0.01,0
446,0,0,0,0.1,0.1,0,0,0.1,0.1,0.25,0.01,0
454,0,0,0,0.1,0.1,0,0,0.25,0.1,0.1,0.01,0
462,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0.01,0
470,0,0,0,0.1,0.1,0,0.1,0.1,0,0.25,0.01,0
478,0,0,0,0.1,0.1,0,0.1,0.25,0,0.1,0.01,0
486,0,0,0,0.1,0.1,0.1,0,0,0,0,0.01,0
494,0,0,0,0.1,0.1,0.1,0,0,0.25,0.25,0.01,0
504,0,0,0,0.1,0.1,0.1,0,0.25,0,0,0.01,0
510,0,0,0,0.1,0.1,0.1,0,0.25,0.25,0,0.01,0
519,0,0,0,0.1,0.1,0.1,0.1,0,0.25,0,0.01,0
