6,0,0,0,0,0,0,0,0,0.25,0,0.01,0
14,0,0,0,0,0,0,0,0.1,0.1,0.25,0.01,0
22,0,0,0,0,0,0,0,0.25,0.1,0.1,0.01,0
30,0,0,0,0,0,0,0.1,0,0.1,0,0.01,0
36,0,0,0,0,0,0,0.1,0.1,0,0,0.01,0
45,0,0,0,0,0,0,0.1,0.25,0,0,0.01,0
53,0,0,0,0,0,0,0.1,0.25,0.25,0.25,0.01,0
61,0,0,0,0,0,0.1,0,0,0.25,0.1,0.01,0
69,0,0,0,0,0,0.1,0,0.1,0.25,0,0.01,0
77,0,0,0,0,0,0.1,0,0.25,0.1,0.25,0.01,0
85,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0.01,0
94,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.01,0
102,0,0,0,0,0,0.1,0.1,0.25,0.1,0,0.01,0
110,0,0,0,0,0.1,0,0,0,0,0.25,0.01,0
119,0,0,0,0,0.1,0,0,0.1,0,0.25,0.01,0
128,0,0,0,0,0.1,0,0,0.25,0,0.25,0.01,0
139,0,0,0,0,0.1,0,0.1,0,0.1,0.1,0.01,0
145,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0.01,0
154,0,0,0,0,0.1,0,0.1,0.25,0,0.1,0.01,0
161,0,0,0,0,0.1,0,0.1,0.25,0.25,0.25,0.01,0
169,0,0,0,0,0.1,0.1,0,0,0.25,0.1,0.01,0
178,0,0,0,0,0.1,0.1,0,0.1,0.25,0.1,0.01,0
185,0,0,0,0,0.1,0.1,0,0.25,0.1,0.25,0.01,0
193,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0.01,0
202,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0
210,0,0,0,0,0.1,0.1,0.1,0.25,0.1,0,0.01,0
218,0,0,0,0,0.25,0,0,0,0,0.25,0.01,0
226,0,0,0,0,0.25,0,0,0.1,0,0.1,0.01,0
234,0,0,0,0,0.25,0,0,0.25,0,0,0.01,0
242,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0.01,0
251,0,0,0,0,0.25,0,0.1,0,0.25,0.25,0.01,0
259,0,0,0,0,0.25,0,0.1,0.1,0.25,0.1,0.01,0
267,0,0,0,0,0.25,0,0.1,0.25,0.25,0,0.01,0
274,0,0,0,0,0.25,0.1,0,0,0.1,0.1,0.01,0
282,0,0,0,0,0.25,0.1,0,0.1,0.1,0,0.01,0
290,0,0,0,0,0.25,0.1,0,0.25,0,0.25,0.01,0
299,0,0,0,0,0.25,0.1,0.1,0,0,0.25,0.01,0
307,0,0,0,0,0.25,0.1,0.1,0.1,0,0.1,0.01,0
315,0,0,0,0,0.25,0.1,0.1,0.25,0,0,0.01,0
321,0,0,0,0,0.25,0.1,0.1,0.25,0.25,0,0.01,0
328,0,0,0,0.1,0,0,0,0,0.1,0.1,0.01,0
336,0,0,0,0.1,0,0,0,0.1,0.1,0,0.01,0
341,0,0,0,0.1,0,0,0,0.1,0.25,0.25,0.01,0
350,0,0,0,0.1,0,0,0,0.25,0.25,0.25,0.01,0
359,0,0,0,0.1,0,0,0.1,0,0.25,0.25,0.01,0
367,0,0,0,0.1,0,0,0.1,0.1,0.25,0.1,0.01,0
375,0,0,0,0.1,0,0,0.1,0.25,0.25,0,0.01,0
